三点二亿 NN CD
数额 NN NN
一千二百五十万 NN CD
ＭＡＩ NN NR
数据库 NN NN
分项 NN NN
财务 NN NN
陆佑楣 NN NR
商务 NN NN
商务 NN NN
十日 NN NT
曹银康 NN NR
营销 NN NN
纲要 NN NN
百分之四十四 NN CD
省级 NN NN
省级 NN NN
成片 NN AD
大榭岛 NN NR
粗放型 NN NN
数量型 NN NN
集约型 NN NN
效益型 NN NN
投向 NN VV
一百五十亿 NN CD
六十亿 NN CD
十日 NN NT
许霆 NN NR
半壁江山 NN NN
泉州 NN NR
莆田 NN NR
企业局 NN NN
二千三百八十一点五亿 NN CD
一千五百五十九亿 NN CD
一百零九亿 NN CD
三分之一 NN CD
一百八十五点六亿 NN CD
税金 NN NN
一千零五十五亿 NN CD
涌现 NN VV
后劲 NN NN
一百九十一 NN CD
有些 NN PN
鼓山镇 NN NR
福兴 NN NR
投资区 NN NN
晋江 NN NR
安海 NN NR
桥头 NN NN
工业区 NN NN
呼和浩特 NN NR
何涛 NN NR
地处 NN VV
乱 NN AD
收费 NN VV
乱 NN AD
罚款 NN VV
乱 NN AD
设卡 NN VV
勒令 NN VV
一百四十八 NN CD
收费 NN NN
个体 NN NN
缴费 NN NN
明白卡 NN NN
登记卡 NN NN
盟 NN NN
撤掉 NN VV
堵卡站 NN NN
海拉尔市 NN NR
限定 NN VV
以内 NN LC
盟 NN NN
个体 NN NN
申办 NN VV
执照 NN NN
张 NN M
表格 NN NN
张 NN M
照片 NN NN
张 NN M
身份证 NN NN
商检 NN NN
产地 NN NN
检验 NN NN
缩短 NN VV
黑山头 NN NR
联检 NN NN
出入境 NN NN
改为 NN VV
旗 NN NN
直拨网 NN NN
本地网 NN NN
海拉尔 NN NR
建起 NN VV
星级 NN JJ
宾馆 NN NN
饭店 NN NN
海拉尔 NN NR
飞机场 NN NN
扩建 NN VV
航空港 NN NN
三０一 NN CD
国道 NN NN
海拉尔 NN NR
额尔古纳河 NN NR
试航 NN VV
水路 NN NN
生意 NN NN
四十二 NN CD
四千多万 NN CD
东北 NN NR
华南 NN NR
对子 NN NN
易货 NN JJ
三点五亿 NN CD
成倍 NN AD
一千零三十七万 NN CD
二千八百三十万 NN CD
一点五 NN CD
总署 NN NN
三百六十一亿 NN CD
百分之十三点九 NN CD
一百七十八点三亿 NN CD
百分之一点三 NN CD
一百八十二点七亿 NN CD
百分之三十四点一 NN CD
一百八十四点九亿 NN CD
百分之二十三点六 NN CD
百分之五十一点二 NN CD
四十二点九亿 NN CD
百分之三点四 NN CD
四点九亿 NN CD
一点三 NN CD
五十七点九亿 NN CD
百分之三十二点五 NN CD
八十五点二亿 NN CD
百分之四十六点四 NN CD
轻纺 NN NN
个别 NN JJ
食糖 NN NN
一百六十五点九亿 NN CD
百分之四十五点九 NN CD
赵华 NN NR
常驻 NN JJ
五千二百二十六 NN CD
一百五十八点一亿 NN CD
八十二点七亿 NN CD
三十一点六亿 NN CD
种种 NN JJ
二十五点二四亿 NN CD
两成半 NN CD
排名 NN NN
列 NN VV
佳能 NN NR
万宝至 NN NR
马达 NN NN
东芝 NN NR
斯大 NN NR
精密 NN JJ
欧姆龙 NN NR
六千万 NN CD
一亿多 NN CD
越来越 NN AD
一百六十六 NN CD
三点二亿 NN CD
三成多 NN CD
边贸 NN JJ
仰光 NN NR
３月 NN NT
张云飞 NN NR
抵达 NN VV
班汉·西巴阿差 NN NR
丹瑞 NN NR
孟加拉国 NN NR
关闭 NN VV
第十四 NN OD
器械 NN NN
医用 NN JJ
设备厂 NN NN
六百万 NN CD
第十四 NN OD
一亿五千万 NN CD
名叫 NN VV
组装 NN VV
医用 NN JJ
诊断用 NN JJ
Ｘ光 NN NN
八千 NN CD
四千多万 NN CD
购买量 NN NN
十二点四亿 NN CD
百分之四点七 NN CD
七点八亿 NN CD
经营权 NN NN
一百零九点九亿 NN CD
钞文 NN NR
全国性 NN JJ
地区性 NN JJ
保险界 NN NN
保证金 NN NN
免税 NN JJ
保证金 NN NN
焦点 NN NN
来料 NN JJ
进料 NN JJ
相当 NN AD
出口值 NN NN
四百多亿 NN CD
来料 NN JJ
五百多万 NN CD
补 NN NN
二百多万 NN CD
堵塞 NN VV
漏洞 NN NN
防止 NN VV
流失 NN VV
保证金 NN NN
不再 NN AD
等值 NN VV
保证金 NN NN
只是 NN AD
收取 NN VV
手续费 NN NN
东莞市 NN NR
二十七日 NN NT
东莞 NN NR
备案 NN NN
八千四百多 NN CD
略 NN AD
反应 NN NN
一点零一万亿 NN CD
第十五 NN OD
第十一 NN OD
百分之八十五点六 NN CD
十一点一 NN CD
主力 NN NN
改观 NN NN
二十二点九八万 NN CD
外资额 NN NN
一千一百四十七亿 NN CD
九点一 NN CD
六点八四 NN CD
流入 NN VV
一千一百九十四 NN CD
便 NN AD
二百二十二 NN CD
首位 NN NN
四日 NN NT
顾万明 NN NR
一千六百一十一万 NN CD
三百三十四万 NN CD
成倍 NN AD
集中地 NN NN
四百八十亿 NN CD
惠州 NN NR
元器件 NN NN
销往 NN VV
热线 NN NN
四日 NN NT
许霆 NN NR
尝到 NN VV
甜头 NN NN
预示 NN VV
粗放型 NN NN
主导型 NN NN
科教 NN NN
兴 NN VV
西岸 NN NN
产业带 NN NN
跨入 NN VV
六百亿 NN CD
南部 NN NN
泉州 NN NR
莆田 NN NR
省级 NN NN
资格 NN NN
一百五十 NN CD
光电子 NN NN
晶体 NN NN
带 NN VV
画中画 NN NN
彩色 NN JJ
电视机 NN NN
不间断 NN JJ
电源 NN NN
ＰＯＳ NN NN
复合袋 NN NN
制袋机 NN NN
中压 NN NN
开关 NN NN
行家们 NN NN
厦华 NN NR
实达 NN NR
外部 NN NN
设备厂 NN NN
力图 NN VV
后劲 NN NN
开设 NN VV
陆港 NN NN
相通 NN VV
历来 NN AD
易货 NN JJ
普通 NN JJ
取代 NN VV
易货 NN JJ
滨海 NN NN
独联体 NN NR
货包机 NN NN
起降 NN NN
架次 NN NN
商品量 NN NN
空港 NN NN
货包机 NN NN
起降 NN NN
四千二百四十一 NN CD
架次 NN M
载货 NN JJ
四万二千多 NN CD
专业性 NN NN
抓紧 NN VV
推销 NN NN
展销团 NN NN
悉尼 NN NR
中心点 NN NN
提到 NN VV
拟 NN VV
印尼 NN NR
自由党 NN NR
国家党 NN NR
服务业 NN NN
茂名 NN NR
依托 NN NN
华南 NN NR
七百五十多 NN CD
一百五十亿 NN CD
到位 NN VV
上马 NN VV
终年 NN AD
冻 NN VV
天然 NN JJ
深水 NN NN
良港 NN NN
扩建 NN VV
二十五万 NN CD
单点 NN AD
系泊 NN VV
装卸 NN NN
年吞吐量 NN NN
一千五百万 NN CD
邮电 NN NN
茂名 NN NR
点火 NN VV
伊滕忠 NN NR
商事 NN NN
株式会社 NN NN
乐金 NN NR
后加工 NN NN
彩色 NN JJ
玻壳 NN NN
郑州 NN NR
郭献文 NN NR
王耕 NN NR
安阳 NN NR
彩色 NN JJ
玻壳 NN NN
副总理 NN NN
剪彩 NN JJ
彩色 NN JJ
玻壳 NN NN
六百万 NN CD
一千一百万 NN CD
彩色 NN JJ
玻壳 NN NN
彩色 NN JJ
玻壳 NN NN
显示屏 NN NN
彩色 NN JJ
显示管 NN NN
玻壳 NN NN
八十四 NN CD
下一步 NN AD
玻壳 NN NN
屏幕 NN NN
玻壳 NN NN
打下 NN VV
千 NN CD
屏幕 NN NN
玻壳 NN NN
百分之七十八 NN CD
七百一十二万 NN CD
占有率 NN NN
返销 NN VV
十点六亿 NN CD
四千八百五十六万 NN CD
静态 NN JJ
创建 NN VV
彩玻 NN NN
安玻人 NN NN
博 NN AD
采 NN VV
众 NN NN
别具一格 NN VV
自我 NN PN
起点 NN NN
全新 NN JJ
思路 NN NN
同行业 NN NN
注目 NN VV
奇迹 NN NN
破土动工 NN VV
锥炉 NN NN
点火 NN NN
工期 NN NN
缩短 NN VV
硬件 NN NN
同行业 NN NN
节省 NN VV
测算 NN NN
二分之一 NN CD
２０日 NN NT
应谦 NN NR
展开 NN VV
周 NN M
约见 NN VV
１５０ NN CD
助手 NN NN
必要性 NN NN
纵论 NN VV
江国成 NN NR
禁止 NN VV
巨型 NN JJ
上万 NN CD
总设计师 NN NN
二十八 NN CD
毕业 NN VV
高不可攀 NN VV
怯懦 NN JJ
勇气 NN NN
突破性 NN NN
缩小 NN VV
差距 NN NN
国防 NN NN
列举 NN VV
基因 NN NN
机器人 NN NN
基因 NN NN
疫苗 NN NN
阻断 NN VV
ａ干扰素 NN NN
一点二亿 NN CD
携带者 NN NN
福音 NN NN
四日 NN NT
差别化 NN NN
七千万 NN CD
东洋 NN NR
一点四七亿 NN CD
自行 NN AD
自行 NN AD
自行 NN AD
下一步 NN AD
七日 NN NT
蒋秋生 NN NR
李平 NN NR
刘义 NN NR
地处 NN VV
脚 NN NN
身兼 NN VV
政协 NN NN
政协 NN NN
总裁 NN NN
职 NN NN
实实在在 NN VA
告诉 NN VV
立足 NN VV
修桥 NN VV
铺路 NN VV
明智 NN VA
选择 NN NN
无人不晓 NN VV
北 NN NN
大门 NN NN
投 NN VV
巨资 NN NN
一点二七亿 NN CD
火车站 NN NN
站场 NN NN
视察 NN VV
地处 NN VV
中段 NN NN
地理 NN NN
位置 NN NN
前途无量 NN VV
亲笔 NN AD
九江站 NN NN
题写 NN VV
站名 NN NN
连接 NN VV
要道 NN NN
汛期 NN NN
老百姓 NN NN
九江市 NN NR
下游段 NN NN
中轴线 NN NN
位置 NN NN
水流 NN NN
穿 NN VV
城区 NN NN
注入 NN VV
汛期 NN NN
上涨 NN VV
倒灌 NN VV
下游段 NN NN
历年 NN NT
抗洪 NN VV
战场 NN NN
得知 NN VV
请 NN VV
论证 NN VV
施泽后世 NN VV
急切 NN AD
尽 NN VV
举 NN VV
全力 NN NN
一点二亿 NN CD
防汛 NN NN
九龙街 NN NR
利国 NN VV
利民 NN VV
利己 NN VV
火车站 NN NN
站场 NN NN
填平 NN VV
交给 NN VV
划 NN VV
台属 NN NN
侨属 NN NN
经历 NN VV
春秋 NN NN
二十二 NN CD
壮大 NN VV
流通 NN NN
房地产 NN NN
周解蓉 NN NR
陆斌 NN NR
抓住 NN VV
计委 NN NN
测算 NN VV
年增幅 NN NN
统计局 NN NN
百分之十四点二 NN CD
百分之十三 NN CD
连锁 NN JJ
批发 NN NN
房地产 NN NN
百分之四十三 NN CD
百分之四十八 NN CD
经委 NN NN
风头 NN NN
健 NN VA
计委 NN NN
韩正 NN NR
支撑 NN VV
测算 NN VV
六千亿 NN CD
七千亿 NN CD
百分之十三 NN CD
迎接 NN VV
挑战 NN NN
台阶 NN NN
行政 NN NN
长官 NN NN
致力 NN VV
改稿 NN NN
播 NN VV
ＣＢ NN FW
００３０１１ NN CD
副行长 NN NN
高德柱 NN NR
稿 NN NN
标题 NN NN
副行长 NN NN
改为 NN VV
副行长 NN NN
对外部 NN NN
十九点二七亿 NN CD
百分之九点三 NN CD
十三亿五千七百多万 NN CD
百分之十五点八 NN CD
宽松 NN VA
等等 NN ETC
办公厅 NN NN
毕惠罗 NN NR
文教 NN NN
一九七三年 NN NT
神户 NN NR
数量 NN NN
结对 NN JJ
展销 NN NN
六十多亿 NN CD
三百多 NN CD
餐饮 NN NN
餐饮业 NN NN
开设 NN VV
药膳 NN NN
政要 NN NN
小吃 NN NN
狗不理 NN NR
包子店 NN NN
特许 NN JJ
数据库 NN NN
吉林 NN NR
长白山 NN NR
冬季 NN NT
冰雪 NN NN
出资 NN VV
交界 NN NN
丁士晟 NN NR
论证 NN NN
转入 NN VV
朝 NN NR
朝 NN NR
可行性 NN NN
海参崴 NN NR
颇 NN AD
东北 NN NN
师范 NN JJ
东北亚 NN NR
水陆空 NN NN
前期 NN JJ
调研 NN NN
一百万 NN CD
前期 NN JJ
出资 NN VV
蒙 NN NR
东北亚 NN NR
大陆桥 NN NN
可行性 NN NN
俄扎鲁比诺港 NN NR
扩建 NN NN
邀 NN NN
珲春 NN NR
沿线 NN NN
吉林省 NN NR
珲春市 NN NR
金硕仁 NN NR
珲春 NN NR
珲春 NN NR
面貌 NN NN
实惠 NN NN
企业界 NN NN
珲春市 NN NR
一百万 NN CD
拿出 NN VV
珲春 NN NR
合作区 NN NN
吉林省 NN NR
全哲洙 NN NR
东北亚 NN NR
周放 NN NR
八百 NN CD
八亿多 NN CD
农林厅 NN NN
七亿多 NN CD
越来越 NN AD
相当 NN JJ
如意 NN NN
八十八 NN CD
驻京 NN JJ
金融界 NN NN
相互 NN PN
副行长 NN NN
贺辞 NN NN
驻京 NN JJ
比利时 NN NR
柯西叶 NN NR
驻京 NN JJ
有意 NN VV
李成玉 NN NR
硬件 NN NN
述评 NN NN
吉隆坡 NN NR
吉隆坡 NN NR
述评 NN NN
吉隆坡 NN NR
东盟 NN NR
３０ NN CD
之际 NN LC
东盟 NN NR
１５日 NN NT
吉隆坡 NN NR
次日 NN NT
东盟 NN NR
冷战 NN NN
东盟 NN NR
面对 NN VV
东盟 NN NR
无从 NN AD
谈起 NN VV
相互 NN AD
互不侵犯 NN VV
内政 NN NN
平等 NN VA
相互 NN AD
不平等 NN JJ
歧视 NN NN
缩小 NN VV
差距 NN NN
谋求 NN VV
相互 NN PN
信任 NN NN
承诺 NN VV
途径 NN NN
风波 NN NN
依然 NN AD
利益 NN NN
崇高 NN JJ
相互 NN AD
平等 NN AD
互惠 NN VV
取长补短 NN VV
互补 NN VV
利益 NN NN
非排他性 NN JJ
非歧视性 NN JJ
信任 NN NN
共识 NN NN
将来 NN NT
必 NN AD
展现 NN VV
１６日 NN NT
丁宝忠 NN NR
经社 NN JJ
事务部 NN NN
１６日 NN NT
持平 NN VV
１９９３年 NN NT
１４３ NN CD
１３１ NN CD
１２０ NN CD
１９９３年 NN NT
６７ NN CD
疲软 NN VV
百分之三点七 NN CD
百分之零点八 NN CD
百分之一点二五 NN CD
失业率 NN NN
年头 NN NN
百分之十点五 NN CD
略 NN AD
百分之十点八 NN CD
百分之五 NN CD
百分之五点二 NN CD
百分之三点七 NN CD
百分之三点五 NN CD
百分之九点三 NN CD
略 NN AD
百分之九点七 NN CD
转轨 NN NN
年份 NN NN
百分之一点七 NN CD
百分之三点二五 NN CD
百分之零点五 NN CD
百分之一点五 NN CD
百分之九点四 NN CD
扭转 NN VV
百分之五点三 NN CD
百分之七 NN CD
李安定 NN NR
计委 NN NN
经贸委 NN NN
奥拓 NN NR
技改 NN NN
一九九九年 NN NT
十八万 NN CD
二００一年 NN NT
二十四万 NN CD
百分之二十七 NN CD
百分之二十七点零一 NN CD
一万八千六百四十四 NN CD
百分之十五点三四 NN CD
四百八十四点六二亿 NN CD
百分之二十七点一四 NN CD
外资额 NN NN
五十三 NN CD
酝酿 NN VV
超 NN VV
四百零五 NN CD
超 NN VV
四十二 NN CD
六十二点三五亿 NN CD
百分之三点五 NN CD
一万三千多 NN CD
交易 NN NN
中介 NN NN
适于 NN VV
支撑 NN NN
规范 NN VV
治 NN VV
苏州 NN NR
石家庄 NN NR
政府令 NN NN
草药 NN NN
治疗 NN VV
草药 NN NN
提取 NN VV
疗效 NN NN
医学 NN NN
院士 NN NN
医学 NN NN
生物学家 NN NN
一点三亿多 NN CD
冠心病 NN NN
脑血管病 NN NN
肾病 NN NN
失明 NN NN
下肢 NN NN
坏死 NN NN
癌症 NN NN
饮食 NN NN
习惯 NN NN
颗粒 NN NN
血糖 NN NN
胆固醇 NN NN
甘油三脂 NN NN
疗效 NN NN
颁发 NN VV
定为 NN VV
保密 NN NN
中科院 NN NR
院士 NN NN
医学 NN NN
顾问 NN NN
陈可冀 NN NR
问世 NN NN
胰岛素 NN NN
血流变 NN NN
机理 NN NN
立于 NN VV
不败之地 NN NN
草药 NN NN
一百五十亿 NN CD
药材 NN NN
副总理 NN NN
顺应 NN VV
回应 NN NN
明智 NN JJ
选择 NN NN
有条不紊 NN VV
制 NN NN
港人 NN NN
治 NN VV
方针 NN NN
坚强 NN JJ
后盾 NN NN
自由港 NN NN
全体 NN DT
中国人 NN NN
心愿 NN NN
倍受 NN VV
顺应 NN VV
回应 NN NN
明智 NN JJ
选择 NN NN
最快 NN JJ
二百二十点二亿 NN CD
最快 NN JJ
一百四十五亿 NN CD
百分之九十三点一 NN CD
四点一 NN CD
百分之十七点九 NN CD
百分之三十一点五 NN CD
二百零五 NN CD
朱晓明 NN NR
七百二十五 NN CD
负 NN VV
盈亏 NN NN
归并 NN NN
手段 NN NN
兰生 NN NR
外经 NN NN
畜产 NN NN
三位一体 NN AD
船舶 NN NN
半数 NN CD
货源 NN NN
交易会 NN NN
贸易性 NN JJ
二百一十八 NN CD
贸易性 NN JJ
二百六十 NN CD
五百八十六 NN CD
二点六五亿 NN CD
旅居 NN VV
硅谷 NN NR
潮籍 NN JJ
摩托罗拉 NN NR
总裁 NN NN
爱立信 NN NR
三十七万 NN CD
密集型 NN NN
城区 NN NN
邓亚平 NN NR
荣获 NN VV
称号 NN NN
列 NN NN
少数 NN CD
殊荣 NN NN
截止 NN P
森林 NN NN
三十四点四万 NN CD
公顷 NN M
森林 NN NN
百分之三十六点三 NN CD
城区 NN NN
百分之三十六点四 NN CD
古树 NN NN
名木 NN NN
使得 NN VV
争相 NN AD
张建松 NN NR
百时美 NN NR
五百万 NN CD
美方 NN NN
小小 NN JJ
窗口 NN NN
亚太 NN NR
董事长 NN NN
周德孚 NN NR
百时美 NN NR
尝到 NN VV
甜头 NN NN
投石问路 NN NN
越来越 NN AD
百时美 NN NR
一样 NN VA
再生产 NN NN
亚太 NN NR
分散 NN VA
缺乏 NN VV
系统性 NN NN
转向 NN VV
系统化 NN VV
转向 NN VV
四十八点九亿 NN CD
百分之十七 NN CD
面对 NN VV
规范 NN VA
中等 NN JJ
门类 NN NN
回报率 NN NN
高居 NN VV
回报率 NN NN
闵行 NN NR
增资 NN VV
罗纳普朗克 NN NR
二千四百万 NN CD
公顷 NN M
亚太 NN NR
浦乐 NN NR
罗纳普郎克 NN NR
仅仅 NN AD
宽限期 NN NN
沿用 NN VV
直 NN AD
完毕 NN NN
白惠良 NN NR
浦海 NN NR
走进 NN VV
备案 NN NN
平分秋色 NN VV
逐渐 NN AD
简单 NN VA
来料 NN JJ
精深 NN JJ
种类 NN NN
集成 NN JJ
电路 NN NN
微电子 NN NN
组件 NN NN
编织 NN NN
品类 NN NN
城建 NN NN
四十六 NN CD
滞后 NN VV
城建 NN NN
青海省 NN NR
因势利导 NN VV
城建 NN NN
思路 NN NN
东 NN LC
经营权 NN NN
有偿 NN JJ
标价 NN NN
敲定 NN VV
莫家街 NN NR
旧城 NN NN
港商 NN NN
独家 NN AD
承建 NN VV
北 NN NN
泰华 NN NR
一点八亿 NN CD
南 NN NN
绕城 NN JJ
快速路 NN NN
２１日 NN NT
翟景升 NN NR
２１日 NN NT
临时 NN JJ
百分之三点五 NN CD
缓慢 NN VA
１０月份 NN NT
零点一 NN CD
零点八 NN CD
百分之五点九 NN CD
百分之四点九 NN CD
１０月份 NN NT
一点三 NN CD
印度尼西亚 NN NR
工业国 NN NN
百分之九点三 NN CD
百分之六点一 NN CD
百分之九点六 NN CD
百分之七点七 NN CD
依然 NN AD
注意力 NN NN
转向 NN VV
跨入 NN VV
申尊敬 NN NR
孙志平 NN NR
四万 NN CD
采矿数 NN NN
耸立 NN VV
跨入 NN VV
一九五八年 NN NT
地矿 NN NN
五百五十三万 NN CD
从此以后 NN AD
钴 NN NN
铂族 NN NN
钴 NN NN
铂族 NN NN
提炼 NN NN
铂族 NN NN
百分之八十八 NN CD
誉为 NN VV
镍都 NN NN
一九七八年 NN NT
矿产 NN NN
踏上 NN VV
十九 NN CD
紧紧 NN AD
挖潜 NN NN
展开 NN VV
五百九十九 NN CD
一百八十六 NN CD
一百三十九 NN CD
荣获 NN VV
部级 NN NN
奖励 NN NN
契机 NN NN
