unrealistically NN RB
happier NN JJR
twin NN NN
dams NN NNS
Lighthouse NNP NNP
oils NN NNS
playwright NN NN
1901 NN CD
exchanging NN VBG
BRAMALEA NNP NNP
entitles NN VBZ
Scotia NNP NNP
McLeod NNP NNP
RBC NNP NNP
obsessed NN VBN
refitting NN VBG
Composer NNP NN
Marder NNP NNP
ensembles NN NNS
eclectic NN JJ
intertitles NN NNS
noticing NN VBG
jostle NN VBP
cabs NN NNS
hangs NN VBZ
Sixth NNP NNP
jugglers NN NNS
magicians NN NNS
good-natured NN JJ
hustlers NN NNS
dead-eyed NN JJ
four-year-old NN JJ
Cosmopolitan NNP NNP
curled NN VBD
sketching NN VBG
passers-by NN NNS
condemned NN VBN
skirmishes NN NNS
blind NN JJ
Lights NNP NNP
waif NN NN
Nicole NNP NNP
Alysia NNP NNP
thugs NN NNS
cute NN JJ
curse NN NN
beds NN NNS
drearier NN RBR
tuck NN VB
glamorize NN VB
vagabond NN NN
enviable NN JJ
beaten NN JJ
Giraud NNP NNP
significance NN NN
Vichy NNP NNP
Vichy NNP NNP
collaborated NN VBD
Resistance NNP NNP
fighters NN NNS
diversionary NN JJ
symbolic NN JJ
traitor NN NN
small-time NN JJ
untrained NN JJ
playful NN JJ
dreadful NN JJ
war-damaged NN JJ
lover NN NN
Gringo NNP NNP
Fuentes NNP NNP
marvelously NN RB
Video NNP NNP
Tip NNP NNP
Lights NNP NNP
twin-jet NN NN
Kawasaki NNP NNP
off-off NN JJ
contests NN NNS
contests NN NNS
hostility NN NN
ushering NN VBG
Napolitan NNP NNP
pioneer NN NN
stirrings NN NNS
dawn NN NN
sometimes-tawdry NN JJ
fills NN VBZ
facial NN JJ
hid NN VBD
phony NN JJ
kicker NN NN
Nasty NNP JJ
innuendoes NN NNS
Siegal NNP NNP
prosecute NN VB
cop-killer NN JJ
bullets NN NNS
kicker NN NN
kidnapping NN NN
reservations NN NNS
cop-killer NN JJ
bullets NN NNS
reservations NN NNS
Monticello NNP NNP
Virginians NNP NNPS
nurtured NN VBN
dynamics NN NNS
referendum NN NN
counterattack NN NN
close-up NN NN
shadows NN NNS
ordeal NN NN
C'mon NNP VB
boyfriends NN NNS
interjects NN VBZ
interrogated NN VBN
rapists NN NNS
tired NN JJ
campaigner NN NN
Rozell NNP NNP
Squier NNP NNP
dirty NN JJ
fills NN VBZ
photographs NN NNS
Salmore NNP NNP
Barrels NNP NNS
Salmore NNP NNP
1966 NN CD
331,000 NN CD
propelling NN VBG
Interviews NNP NNS
domination NN NN
whereby NN WRB
knitted NN VBN
Hormats NNP NNP
705.6 NN CD
cash-rich NN JJ
pumping NN VBG
tigers NN NNS
Calder NNP NNP
Internatonal NNP NNP
Hormats NNP NNP
Participants NNP NNS
Brunei NNP NNP
outstrips NN VBZ
outranks NN VBZ
donor NN NN
pumping NN VBG
Farren NNP NNP
commerce NN NN
apprehensive NN JJ
troop NN NN
marbles NN NNS
Hormats NNP NNP
juggernaut NN NN
sew NN VB
Chong-sik NNP NNP
projector NN NN
downfall NN NN
unstinting NN JJ
laurels NN NNS
high-stakes NN JJ
temptation NN NN
school-improvement NN JJ
Improvement NNP NNP
Haney NNP NNP
50-state NN JJ
school-research NN JJ
Evidence NNP NN
occurrences NN NNS
revising NN VBG
Improvement NNP NNP
wrenching NN JJ
state-supervised NN JJ
interventions NN NNS
firings NN NNS
superintendent NN NN
Sandifer NNP NNP
achievement-test NN NN
Academically NNP RB
monied NN JJ
run-down NN JJ
deadwood NN NN
ushered NN VBD
betterment NN NN
dreamt NN VBD
1986-87 NN CD
1987-88 NN CD
Encouraged NNP JJ
teaching NN NN
inspirational NN JJ
Dobson NNP NNP
teacher-cadet NN JJ
varying NN VBG
teaching NN NN
college-bowl NN NN
competitions NN NNS
weekends NN NNS
correcting NN VBG
cocky NN JJ
Winning NNP VBG
motives NN NNS
rankings NN NNS
Mostly NNP RB
self-esteem NN NN
drag-down NN JJ
morale-damaging NN JJ
teaching NN NN
astonishment NN NN
dismay NN NN
superiors NN NNS
unpopularity NN NN
Mrs NNP NNP
Supportive NNP JJ
decried NN VBD
particulars NN NNS
offense NN NN
Editorials NNP NNS
overused NN VBN
expunged NN VBN
corridors NN NNS
red-and-white NN JJ
GHS NNP NNP
logo NN NN
damn NN RB
damn NN RB
aspersions NN NNS
Gayle NNP NNP
worms NN NNS
Achievement NNP NNP
Test NNP NNP
graders NN NNS
numeral NN NN
IX NNP CD
Worksheets NNP NNS
test-practice NN JJ
Test-preparation NNP JJ
worksheets NN NNS
subindustry NN NN
school-sponsored NN JJ
coaching NN NN
Standardized NNP JJ
kindergarten NN NN
Macmillan\/McGraw NNP NNP
Test NNP NN
Basic NNP JJ
Skills NNP NNS
Test NNP NN
Basic NNP JJ
Skills NNP NNS
Houghton NNP NNP
Mifflin NNP NNP
Achievement NNP NNP
Test NNP NNP
Achievement NNP NNP
Test NNP NNP
binders NN NNS
best-selling NN JJS
CTB NNP NNP
Macmillan\/McGraw NNP NNP
Macmillan\/McGraw NNP NNP
replicated NN VBN
coincidental NN JJ
Kaminski NNP NNP
Mehrens NNP NNP
69-point NN JJ
subskill NN NN
preparatives NN NNS
fifth-grade NN NN
subskills NN NNS
symmetry NN NN
geometrical NN JJ
measurement NN NN
pie NN NN
graphs NN NNS
fifth-grade NN NN
Kaminski NNP NNP
kits NN NNS
replicate NN VB
familiarization NN NN
two-letter NN JJ
consonant NN JJ
sounds NN NNS
sounds NN NNS
sounds NN NNS
graders NN NNS
fifth-grade NN NN
Kaminski NNP NNP
Mehrens NNP NNP
scrupulously NN RB
replicating NN VBG
Macmillan\/McGraw NNP NNP
Alleghany NNP NNP
H.N. NNP NNP
Frances NNP NNP
Berger NNP NNP
Alleghany NNP NNP
70-a-share NN JJ
Stena NNP NNP
Tiphook NNP NNP
777 NN CD
allocated NN VBN
characterizing NN VBG
entrench NN VB
confuse NN VB
mired NN VBN
Bermuda NNP NNP
Stena NNP NNP
Tiphook NNP NNP
equip NN VB
minivans NN NNS
lap-shoulder NN JJ
milestone NN NN
occupant NN NN
minivans NN NNS
minivans NN NNS
front-seat NN NN
headrests NN NNS
car-safety NN JJ
classed NN VBN
Danforth NNP NNP
Mo NNP NNP
rollover NN NN
light-truck NN JJ
fatalities NN NNS
roof NN NN
lap NN NN
light-truck NN JJ
auto-safety NN JJ
F-series NNP NNPS
Crew NNP NNP
Cab NNP NNP
pickups NN NNS
Rail NNP NNP
transporting NN VBG
multilevel NN JJ
Thrall NNP NNP
Manufacturing NNP NNP
Duchossois NNP NNP
Elmhurst NNP NNP
prospectively NN RB
merger-related NN JJ
121.6 NN CD
Kearny NNP NNP
N.J.-based NNP JJ
992,000 NN CD
nonexecutive NN JJ
1\/10th NN NN
Sauvignon NNP NNP
fastest NN JJS
superpremiums NN NNS
exceptional NN JJ
exceedingly NN RB
growths NN NNS
Lafite-Rothschild NNP NNP
Haut-Brion NNP NNP
Cru NNP NNP
Champagnes NNP NNS
Dom NNP NNP
Perignon NNP NNP
Roederer NNP NNP
Cristal NNP NNP
rarefied NN VBN
Chateau NNP NNP
Yquem NNP NNP
Trockenbeerenauslesen NNP NNP
Rieslings NNP NNPS
Riserva NNP NNP
flashy NN JJ
lion NN NN
bottles NN NNS
cuvees NN NNS
Mesnil NNP NNP
Blanc NNP NNP
Blancs NNP NNP
Roederer NNP NNP
Cristal NNP NNP
Taittinger NNP NNP
Comtes NNP NNP
Blanc NNP NNP
Blancs NNP NNP
encroaching NN VBG
reds NN NNS
Rhone NNP NNP
195 NN CD
Vega NNP NNP
Secilia NNP NNP
Unico NNP NNP
Grange NNP NNP
Hermitage NNP NNP
Wine NNP NN
exhausted NN VBN
'40s NN CD
'50s NN CD
ripen NN VBP
acre NN NN
yielded NN VBD
Owner NNP NNP
Brownstein NNP NNP
re-thought NN JJ
Offering NNP VBG
six-bottle NN JJ
awfully NN RB
Schaefer NNP NNP
sticker-shock NN NN
astronomical NN JJ
Terrace NNP NNP
Cedric NNP NNP
Wine NNP NNP
Cellar NNP NNP
Image NNP NN
Wine NNP NN
Roederer NNP NNP
Cristal NNP NNP
le NN DT
Mesnil NNP NNP
wine-buying NN JJ
looming NN VBG
superpremiums NN NNS
Guffey NNP NNP
Guffey NNP NNP
hopefully NN RB
Guffey NNP NNP
Guffey NNP NNP
Integra-A NNP NNP
Integra NNP NNP
Integra NNP NNP
445 NN CD
Local NNP NNP
3057 NN CD
230-215 NN CD
entangled NN JJ
Auctions NNP NNS
25.6 NN CD
21.9 NN CD
Lancaster NNP NNP
Reames NNP NNP
Reames NNP NNP
noodles NN NNS
pre-cooked NN JJ
Clive NNP NNP
Lancaster NNP NNP
tidily NN RB
847 NN CD
644 NN CD
Continuing NNP VBG
evaporated NN VBD
154.2 NN CD
Mining NNP NNP
5.276 NN CD
36.9 NN CD
3.253 NN CD
4.898 NN CD
1.457 NN CD
clamped NN VBN
ankle NN NN
Leming NNP NNP
51.25 NN CD
22.75 NN CD
Valhi NNP NNP
Landis NNP NNP
lessening NN VBG
Jerry NNP NNP
Satrum NNP NNP
acne NN NN
Kligman NNP NNP
acne NN NN
Kligman NNP NNP
Criticism NNP NNP
looming NN VBG
perceives NN VBZ
direct-investment NN JJ
chastised NN VBD
oilman NN NN
26.2 NN CD
automotive-lighting NN JJ
Koito NNP NNP
Manufacturing NNP NNP
Koito NNP NNP
asserting NN VBG
greenmailer NN NN
Koito NNP NNP
sorting NN VBG
specifics NN NNS
gauging NN VBG
Elisabeth NNP NNP
Rubinfien NNP NNP
Laser NNP NNP
Wayland NNP NNP
sights NN NNS
treats NN VBZ
lesions NN NNS
milked NN VBN
bankroll NN VBP
penetration NN NN
Warrenton NNP NNP
fabricator NN NN
Nissho-Iwai NNP NNP
vertically NN RB
feudal NN JJ
globally NN RB
sogo-shosha NN NN
trading-company NN NN
logjam NN NN
small-company NN NN
relation NN NN
Stearn NNP NNP
Stearn NNP NNP
Stearn NNP NNP
Langner NNP NNP
Genie NNP NNP
bundling NN VBG
segmenting NN VBG
Synergistics NNP NNP
Connections NNP NNP
Judie NNP NNP
Barnett NNP NNP
Jacksonville NNP NNP
sub-segments NN NNS
tailoring NN VBG
Varying NNP JJ
sub-markets NN NNS
Olympic NNP NNP
75-year-old NN CD
safe-deposit NN JJ
begot NN VBD
slew NN NN
copycats NN NNS
Deregulation NNP NN
high-rate NN JJ
passbook NN NN
battles NN NNS
money-center NN JJ
Synergistics NNP NNP
scrambling NN VBG
cultivated NN VBN
savvier NN JJR
Packages NNP NNS
rewarding NN VBG
captive NN NN
savers\/investors NN NNS
Packaging NNP NN
drawbacks NN NNS
Alvin NNP NNP
resubmit NN VB
ShareData NNP NNP
necklace NN NN
teetering NN VBG
Performing NNP VBG
gift NN NN
Parent NNP NNP
Ranieri NNP NNP
rap NN NN
morale NN NN
Baris NNP NNP
20-point NN JJ
1:30 NN CD
aggravated NN VBD
respite NN NN
sell-offs NN NNS
five-point NN JJ
five-point NN JJ
lapses NN VBZ
post-hearing NN JJ
mushy NN JJ
viewpoints NN NNS
annoyed NN VBD
Fifteen NNP CD
change-ringing NN NN
peculiarities NN NNS
unintelligible NN JJ
ASLACTON NNP NNP
evoke NN VBP
loveliest NN JJS
ancient NN JJ
faithful NN NN
evensong NN NN
parishioners NN NNS
Angels NNP NNPS
chat NN VB
rhythmically NN RB
1614 NN CD
herald NN VB
octogenarians NN NNS
sometimes-exhausting NN JJ
belfries NN NNS
Anglia NNP NNP
History NNP NN
rung NN VBN
Sundays NNP NNS
ancient NN JJ
shirt-sleeved NN JJ
prize-fighter NN NN
rope NN NN
ringing NN NN
Totally NNP RB
stare NN VBP
rope-sight NN NN
Skilled NNP JJ
wrists NN NNS
retard NN VB
detective-story NN NN
ringing NN VBG
mathematical NN JJ
completeness NN NN
perfection NN NN
Ringers NNP NNS
solemn NN JJ
intoxication NN NN
intricate NN JJ
ritual NN NN
faultlessly NN RB
belfry NN NN
clerics NN NNS
Jeremy NNP NNP
Hummerstone NNP NNP
vicar NN NN
Torrington NNP NNP
sacked NN VBD
Torrington NNP NNP
congregation NN NN
Ilminster NNP NNP
Somerset NNP NNP
dust-up NN NN
vicar NN NN
W.D. NNP NNP
C.J.B. NNP NNP
vicar NN NN
stairs NN NNS
altar NN NN
bang NN NN
bang NN NN
bang NN NN
congregation NN NN
prayer NN NN
Vicar NNP NNP
vicar NN NN
bell-ringer NN NN
theological NN JJ
colleges NN NNS
joys NN NNS
ringing NN NN
booklet NN NN
vicar NN NN
Bells NNP NNP
bellringers NN NNS
rung NN VBN
parishes NN NNS
inner-city NN NN
bell-ringing NN JJ
Ancient NNP NNP
Youths NNP NNP
1637 NN CD
male-only NN JJ
galling NN JJ
Cathedral NNP NNP
Westminster NNP NNP
Abbey NNP NNP
equal-opportunity NN NN
Red-blooded NNP JJ
peals NN NNS
torrent NN NN
Solihull NNP NNP
decorated NN VBN
acne NN NN
beer-belly NN NN
unwashed NN JJ
unbearably NN RB
flatulent NN JJ
peals NN NNS
arrival NN NN
Payouts NNP NNS
unenticing NN JJ
exits NN NNS
tanked NN VBN
Always NNP RB
1933 NN CD
1971 NN CD
Coxon NNP NNP
Philadelphia-based NNP JJ
Coxon NNP NNP
Einhorn NNP NNP
co-chairman NN NN
slowdowns NN NNS
Doerflinger NNP NNP
Dividend NNP NN
Coxon NNP NNP
Einhorn NNP NNP
magnitude NN NN
harbinger NN NN
Graham NNP NNP
invention NN NN
Troubled NNP NNP
discontinuing NN VBG
266 NN CD
Boulder NNP NNP
Jerritts NNP NNP
Jerritts NNP NNP
structurally NN RB
radically NN RB
word-processing NN NN
Legend NNP NNP
rapprochement NN NN
strains NN NNS
afflicted NN VBN
Sino-U.S. NNP NNP
suppression NN NN
harped NN VBD
outrage NN NN
capitalist NN JJ
sphere NN NN
banquet NN NN
toast NN NN
reciting NN VBG
platitudes NN NNS
eternal NN JJ
unjustified NN JJ
Yang NNP NNP
regret NN NN
supreme NN NN
Deng NNP NNP
Xiaoping NNP NNP
Frankly NNP RB
unjust NN JJ
reprove NN VB
harsh NN JJ
mend NN VB
deteriorated NN VBN
Chinese-American NNP NNP
toast NN NN
Yang NNP NNP
stalemate NN NN
tense NN JJ
Fang NNP NNP
Lizhi NNP NNP
Li NNP NNP
Shuxian NNP NNP
unofficial NN JJ
envoy NN NN
Brent NNP NNP
Fang NNP NNP
government-funded NN JJ
Ideas NNP NNS
Premier NNP NNP
Li NNP NNP
Peng NNP NNP
encounter NN VB
plainclothes NN NNS
unmarked NN JJ
soldiers NN NNS
harass NN VB
Earns NNP VBZ
Higher NNP JJR
Ratings NNP NNS
Than NNP IN
regrettable NN JJ
negatives NN NNS
Prof NNP NNP
Ethel NNP NNP
disapprove NN VBP
spouse NN NN
denominator NN NN
telephone-information NN NN
Otero NNP NNP
J.L. NNP NNP
Otero NNP NNP
Biscayne NNP NNP
Lauderhill NNP NNP
Alvin NNP NNP
Rosenblum NNP NNP
Plantation NNP NNP
Biscayne NNP NNP
Rosenblum NNP NNP
Danville NNP NNP
Delwin NNP NNP
Danville NNP NNP
Clemens NNP NNP
Weatherly NNP NNP
Keehn NNP NNP
Northy NNP NNP
Prater NNP NNP
Mercer NNP NNP
McFall NNP NNP
Reached NNP VBN
McFall NNP NNP
rectified NN VBN
W.N. NNP NNP
Whelen NNP NNP
Georgetown NNP NNP
Whelen NNP NNP
Georgetown NNP NNP
Whelen NNP NNP
Whelen NNP NNP
Derel NNP NNP
Adams NNP NNP
Killeen NNP NNP
Angier NNP NNP
Reddington NNP NNP
Shores NNP NNP
Stirlen NNP NNP
7,500 NN CD
Bonnell NNP NNP
Boulder NNP NNP
Boorse NNP NNP
Horsham NNP NNP
Chiodo NNP NNP
Camille NNP NNP
Chafic NNP NNP
Cotran NNP NNP
Curry NNP NNP
Colonsville NNP NNP
Gerard NNP NNP
Dompierre NNP NNP
Valrico NNP NNP
16,072 NN CD
Spitler NNP NNP
18,444 NN CD
Fishman NNP NNP
Longwood NNP NNP
Floyd NNP NNP
Amin NNP NNP
Jalaalwalikraam NNP NNP
Glenham NNP NNP
Knapp NNP NNP
Deborah NNP NNP
Renee NNP NNP
Muscolina NNP NNP
Najarian NNP NNP
Minn. NNP NNP
Norwick NNP NNP
Nesconset NNP NNP
Phipps NNP NNP
Hermitage NNP NNP
Rankin NNP NNP
Leigh NNP NNP
Sanderoff NNP NNP
Gaithersburg NNP NNP
12,252 NN CD
Ridgefield NNP NNP
Spence NNP NNP
Aloha NNP NNP
Mona NNP NNP
Jamaica NNP NNP
Estates NNP NNP
Swearingen NNP NNP
Bew NNP NNP
Wong NNP NNP
Rabia NNP NNP
Zayed NNP NNP
screwed NN VBD
reps NN NNS
security-type NN JJ
Cole NNP NNP
Rita NNP NNP
Rae NNP NNP
Meinders NNP NNP
five-day NN JJ
eight-month NN JJ
Cutrer NNP NNP
Baton NNP NNP
one-month NN JJ
Karl NNP NNP
Hale NNP NNP
Midvale NNP NNP
Hayne NNP NNP
7,500 NN CD
one-week NN JJ
Coconut NNP NNP
Merrick NNP NNP
Aurora NNP NNP
Baton NNP NNP
90-day NN JJ
Providence NNP NNP
Bridgeville NNP NNP
15-day NN JJ
Orville NNP NNP
Leroy NNP NNP
Sandberg NNP NNP
Aurora NNP NNP
Marchese NNP NNP
Monchecourt NNP NNP
Gerhard NNP NNP
American-style NNP JJ
Chicago-style NNP JJ
home-market NN JJ
Osaka NNP NNP
index-related NN JJ
catch-up NN NN
disruptive NN JJ
Maughan NNP NNP
Index-arbitrage NNP NN
attractions NN NNS
index-options NN NNS
Advocates NNP NNS
90-cent-an-hour NN JJ
lifting NN NN
2.65 NN CD
smiles NN NNS
Mont NNP NNP
Marge NNP NNP
Roukema NNP NNP
subminimum NN NN
impart NN VB
entrants NN NNS
acceded NN VBD
subminimum NN NN
restriction NN NN
government-certified NN JJ
534 NN CD
84-month NN JJ
130.7 NN CD
AC-130U NNP NN
gunship NN NN
29.9 NN CD
low-altitude NN NN
navigation NN NN
62-year-old NN JJ
forest-product NN NN
3.19 NN CD
overpaying NN VBG
Jerry NNP NNP
WTD NNP NNP
Correll NNP NNP
Polytechnic NNP NNP
occupying NN VBG
Pamplin NNP NNP
enticed NN VBD
befuddled NN VBD
demonstrating NN VBG
possessed NN VBD
skipped NN VBD
classmates NN NNS
physics NN NN
retentive NN JJ
non-core NN JJ
vinyl NN NN
checkbook NN NN
diversification NN NN
uncharted NN JJ
Kathryn NNP NNP
McAuley NNP NNP
stimulating NN VBG
contrasts NN VBZ
provoked NN VBN
confined NN VBN
reallocate NN VB
30,537 NN CD
21-month NN JJ
reallocated NN VBN
23,403 NN CD
nickel NN NN
Whip NNP NNP
Pa NNP NNP
allocated NN VBN
English-speaking NNP JJ
Jamaica NNP NNP
Barbados NNP NNP
Jerry NNP NNP
Californian NNP NN
Bolivia NNP NNP
broadened NN VBD
Basin NNP NNP
Jamaica NNP NNP
upsetting NN VBG
Basin NNP NNP
railing NN NN
scenic NN JJ
railings NN NNS
four-foot-high NN JJ
slab NN NN
openings NN NNS
Charter NNP NNP
cast-iron NN JJ
medallions NN NNS
railings NN NNS
relegated NN VBN
Compromises NNP NNS
railings NN NNS
Drink NNP NN
Carrier NNP NN
Competes NNP VBZ
Cartons NNP NNS
Lids NNP NNS
Spirit NNP NN
Perestroika NNP FW
Touches NNP VBZ
EXCHANGE NNP NN
gamut NN NN
blender NN NN
Leningrad NNP NNP
Mutchin NNP NNP
corkscrews NN NNS
Seed NNP NN
Jail NNP NN
Solution NNP NN
Root NNP NN
IT NNP PRP
TWO NNP CD
BIRDS NNP NNS
prisoners NN NNS
Grain NNP NN
'30s NN CD
six-inch NN JJ
tubular NN JJ
semicircular NN JJ
inmates NN NNS
citation NN NN
Clairton NNP NNP
electrical-safety NN JJ
Dole NNP NNP
magnitude NN NN
citations NN NNS
magnitude NN NN
indifference NN NN
fatalities NN NNS
Gerard NNP NNP
Scannell NNP NNP
counteract NN VB
flagrant NN JJ
Dole NNP NNP
Fairless NNP NNP
corporate-wide NN JJ
Clairton NNP NNP
Fairless NNP NNP
citations NN NNS
Scannell NNP NNP
safeguarding NN VBG
Anku NNP NNP
citations NN NNS
Review NNP NNP
editing NN NN
Hallett NNP NNP
NRDC NNP NNP
implied NN VBD
substance-abusing NN JJ
multitude NN NN
malnutrition NN NN
infectious NN JJ
aftereffects NN NNS
assaults NN NNS
Homeless NNP JJ
elementary NN JJ
nutrition NN NN
cleanliness NN NN
predispose NN VB
consequence NN NN
dynamics NN NNS
possess NN VBP
Breakey NNP NNP
M.D. NNP NNP
M.D. NNP NNP
Psychiatry NNP NNP
Leighton NNP NNP
Cluff NNP NNP
M.D. NNP NNP
quote NN VB
drop-in NN JJ
sleep NN VB
robbed NN VBN
sleep NN NN
deprivation NN NN
scarcely NN RB
cracks NN NNS
brutal NN JJ
insanity NN NN
R.D. NNP NNP
Vos NNP NNP
housing-assistance NN JJ
Reagan-Bush NNP JJ
assertion NN NN
Jenkins NNP NNP
cite NN VB
Bricklayers NNP NNPS
Craftsmen NNP NNPS
insinuating NN VBG
self-serving NN JJ
advertise NN VB
YMCA NNP NNP
YWCA NNP NNP
Charities NNP NNPS
Choose NNP VB
Cullowhee NNP NNP
ROGERS NNP NNP
COMMUNICATIONS NNP NNP
148.9 NN CD
153.3 NN CD
Perpetual NNP JJ
retractable NN JJ
undesirable NN JJ
intrusion NN NN
300-113 NN CD
impede NN VB
DeFazio NNP NNP
Traficant NNP NNP
271-147 NN CD
two-time-losers NN JJ
Follow-up NNP JJ
propaganda NN NN
propagandize NN VB
sounds NN VBZ
propagandizes NN VBZ
propaganda NN NN
Propaganda NNP NN
viewing NN VBG
inform NN VB
clipped NN VBD
texts NN NNS
texts NN NNS
Moines NNP NNP
disseminate NN VB
Moines NNP NNP
pointing NN VBG
persons NN NNS
designations NN NNS
proscribes NN VBZ
abridging NN VBG
laboriously NN RB
surreptitiously NN RB
sends NN VBZ
photocopy NN VB
trivial NN JJ
Z. NNP NNP
Wick NNP NNP
