! Bam
! Mort
! Outreach
! Theft
! dolce
# 10.13
# 10.37
# 114.7
# 128
# 13.35
# 13.78
# 130.6
# 14.13
# 142.5
# 174.5
# 185.5
# 208.7
# 215
# 278
# 315.5
# 32.8
# 320
# 35.4
# 39.8
# 43.5
# 54.8
# 55.2
# 557
# 75.6
# 76.6
# 8.43
# 89.7
# 92.6
# 94.8
$ 4.50
$ 4.51
$ 4.65
$ 4.66
$ 4.81
$ 4.82
$ 4.84-a-share
$ 4.92
$ 4.93
$ 4.97
$ 40,424
$ 40-a-share
$ 40.1
$ 40.4
$ 40.5
$ 40.50
$ 40.7
$ 40.86
$ 40.9
$ 402.7
$ 404,294
$ 404.1
$ 405,000
$ 406,000
$ 41.1
$ 41.18
$ 41.3
$ 41.4
$ 410
$ 410,000
$ 410.4
$ 413
$ 415.3
$ 415.6
$ 415.8
$ 416,000
$ 417
$ 42,374
$ 42.1
$ 42.25
$ 42.3
$ 42.75
$ 42.875
$ 42.9
$ 422
$ 422.5
$ 423
$ 423.9
$ 424.3
$ 427.7
$ 43,000
$ 43.1
$ 43.3
$ 43.375
$ 43.5
$ 43.75
$ 430.3
$ 432.6
$ 434.4
$ 435.5
$ 436,000
$ 436.3
$ 437.5
$ 437.7
$ 439.3
$ 44,000
$ 44.1
$ 44.375
$ 44.5
$ 440
$ 441.1
$ 444.9
$ 446,000
$ 45.3
$ 45.50
$ 45.75
$ 450.7
$ 453
$ 456.2
$ 456.4
$ 457.9
$ 458.8
$ 46,892
$ 46.1
$ 46.2
$ 46.5
$ 46.6
$ 46.7
$ 46.80
$ 46.9
$ 464.7
$ 465
$ 465,000
$ 47.2
$ 47.5
$ 47.50
$ 47.9
$ 470,000
$ 472
$ 473
$ 475,000
$ 476.14
$ 478.9
$ 479
$ 479.7
$ 48,000
$ 48.375
$ 48.6
$ 480.4
$ 481
$ 485
$ 485,000
$ 486.6
$ 487
$ 487.8
$ 488
$ 488.60
$ 49.1
$ 49.125
$ 49.375
$ 49.4
$ 49.6
$ 49.7
$ 49.8
$ 491.10
$ 491.50
$ 494.4
$ 494.50
$ 494.8
$ 496
$ 496.7
$ 497.34
$ 499.4
$ 5,088
$ 5,599
$ 5-a-barrel
$ 5.03
$ 5.125
$ 5.133
$ 5.163
$ 5.1950
$ 5.20
$ 5.2180
$ 5.23
$ 5.27
$ 5.28
$ 5.2830
$ 5.33
$ 5.35
$ 5.47
$ 5.625
$ 5.67
$ 5.75
$ 5.76
$ 5.80
$ 5.8125
$ 5.91
$ 5.94
$ 5.99
$ 50,085
$ 50,400
$ 50-a-share
$ 50.5
$ 50.6
$ 50.8
$ 50.875
$ 500.20
$ 502.1
$ 504.2
$ 504.5
$ 51.25
$ 51.75
$ 51.81
$ 51.9
$ 510,000
$ 515
$ 516
$ 517
$ 518
$ 52,012
$ 52.25
$ 52.50
$ 52.7
$ 52.75
$ 52.8
$ 520
$ 521
$ 521.4
$ 522.3
$ 524.5
$ 525.8
$ 526
$ 526.3
$ 528.4
$ 53.1
$ 53.25
$ 53.7
$ 53.9
$ 532
$ 534
$ 534.3
$ 537
$ 538,000
$ 539.4
$ 54.3
$ 54.4
$ 54.5
$ 54.6
$ 54.625
$ 540
$ 547
$ 547,000
$ 549.9
$ 55.1
$ 55.3
$ 55.6
$ 55.7
$ 55.875
$ 555.6
$ 556.5
$ 557
$ 557,000
$ 558.50
$ 56,565,000
$ 56,900
$ 56.1
$ 56.13
$ 56.25
$ 56.4
$ 56.875
$ 56.9
$ 562
$ 563.8
$ 57.375
$ 57.5
$ 57.50
$ 57.8
$ 57.82
$ 57.87
$ 575
$ 575.1
$ 578
$ 58-a-share
$ 58.50
$ 58.6
$ 58.75
$ 58.9
$ 580.4
$ 582
$ 582.6
$ 585
$ 587
$ 588,800
$ 59.7
$ 590.7
$ 592
$ 596.8
$ 597.8
$ 599.4
$ 6,400
$ 6,480
$ 6,495
$ 6,500
$ 6,542,000
$ 6,805
$ 6,840
$ 6.03
$ 6.05
$ 6.07
$ 6.10
$ 6.16
$ 6.30
$ 6.34
$ 6.44
$ 6.51
$ 6.52
$ 6.56
$ 6.61
$ 6.625
$ 6.71
$ 6.94
$ 6.95
$ 6.97
$ 6.99
$ 60.2
$ 60.3
$ 60.7
$ 601.3
$ 603
$ 608,413
$ 61.7
$ 614.6
$ 615
$ 615,000
$ 617
$ 618.1
$ 618.6
$ 618.9
$ 62-a-share
$ 62.50
$ 62.7
$ 62.75
$ 623.5
$ 625
$ 625,000
$ 63.1
$ 63.5
$ 63.9
$ 630
$ 630.9
$ 637
$ 64.125
$ 64.9
$ 640
$ 65,619
$ 65.2
$ 65.6
$ 65.7
$ 654.5
$ 655
$ 66,743
$ 66.5
$ 66.8
$ 66.9
$ 660
$ 663,000
$ 664.3
$ 667
$ 67,000
$ 67.40
$ 67.75
$ 67.8
$ 67.9
$ 675,400,000
$ 68.2
$ 68.3
$ 68.4
$ 68.42
$ 68.5
$ 68.8
$ 682.7
$ 684
$ 685,000
$ 69,105
$ 69,553
$ 69.2
$ 69.7
$ 699
$ 7,500
$ 7.06
$ 7.19
$ 7.58
$ 7.73
$ 70,765
$ 70-a-share
$ 70.3
$ 70.6
$ 70.9
$ 701
$ 702.4
$ 704.4
$ 705.6
$ 71,309
$ 71.25
$ 71.36
$ 715.1
$ 72-a-share
$ 72.6
$ 72.7
$ 728
$ 728.5
$ 729
$ 729.04
$ 73.5
$ 73.8
$ 734.2
$ 734.9
$ 74.125
$ 74.4
$ 743.7
$ 747.7
$ 747.8
$ 75,075,000
$ 75.2
$ 75.3
$ 75.5
$ 75.50
$ 75.7
$ 752
$ 752.9
$ 754.4
$ 76,000
$ 76.4
$ 76.5
$ 76.9
$ 77,500
$ 77.3
$ 77.7
$ 773.94
$ 774
$ 774,000
$ 775,000
$ 777
$ 78,625
$ 78.4
$ 78.50
$ 78.8
$ 784.5
$ 786,860,000
$ 787
$ 788.8
$ 789
$ 79.1
$ 791
$ 792
$ 8.13
$ 8.19
$ 8.24
$ 8.625
$ 8.68
$ 8.79
$ 8.87
$ 8.88
$ 8.96
$ 80.3
$ 80.50
$ 80.8
$ 804.3
$ 805,000
$ 81.125
$ 81.5
$ 81.50
$ 81.9
$ 810
$ 811.9
$ 813
$ 814.8
$ 815,000
$ 82.5
$ 82.50
$ 82.6
$ 82.8
$ 820.4
$ 827.9
$ 829.9
$ 83
$ 83.7
$ 83.8
$ 830.5
$ 833
$ 835
$ 837.5
$ 838
$ 839.4
$ 84.3
$ 84.4
$ 84.75
$ 841.5
$ 843
$ 848.7
$ 85.3
$ 85.49
$ 85.8
$ 850,000
$ 851
$ 859.5
$ 86,525,000
$ 86.4
$ 86.50
$ 868
$ 87.25
$ 87.7
$ 871
$ 872
$ 873.9
$ 874
$ 876
$ 877
$ 877.6
$ 878
$ 88.3
$ 88.5
$ 88.7
$ 88.8
$ 89,500-a-year
$ 89.2
$ 89.6
$ 89.75
$ 89.875
$ 9.32
$ 9.33
$ 9.375
$ 9.49
$ 9.50
$ 9.58
$ 9.671
$ 9.92
$ 90.20
$ 90.5
$ 908.8
$ 91.21
$ 92.9
$ 925
$ 93.3
$ 93.7
$ 93.8
$ 93.9
$ 930.2
$ 937
$ 94
$ 94.2
$ 94.625
$ 94.9
$ 940.6
$ 949
$ 95.1
$ 95.9
$ 960
$ 965
$ 967,809
$ 97.74
$ 97.75
$ 97.8
$ 975
$ 98.3
$ 98.5
$ 983
$ 986
$ 99,000
$ 99,385
$ 99.1
$ 99.23
$ 990.79
$ 991
$ 992,000
% 15-year
% Eurobonds
% McGill
% incremental
% month-to-month
% net-profits
% recycled
% uncollaborated
& Allumettes
& Antiques
& Bain
& Belding
& Bradstreet
& Bus
& CHEMICAL
& CO
& Casey
& Casino
& Chimicles
& Constable
& Cormack
& Crutcher
& Eichner
& Fat
& Fink
& Fire
& Forster
& Frances
& Galles
& Gaskin
& Golf
& Grigsby
& Hedges
& Henderson
& Holler
& Isaly
& Johnston
& Kuhn
& Lavidge
& Lord
& Lybrand
& Manges
& Manufacturing
& McCloy
& Neave
& Platt
& Quotable
& R.L.
& Recreation
& Ries
& Ryan
& Scheetz
& Shaffer
& Swasey
& Verfahrenstechnik
& Vose
& Welty
& Whinney
& Woods
& Zirbel
' RIGHTS
' Regaard
' apparat
' bankruptcy-reorganization
' binders
' confinement
' dedication
' defense-electronics
' desires
' disgust
' equilibrium
' fixed-dollar
' hand-wringing
' hurried
' implied
' liquefy
' lounge
' nightmares
' orchards
' quiescent
' ragged
' sulfur-dioxide
' tails
' unhappiness
' waning
' warped
' wheat-growing
'' Avis
'' Betty
'' Bright
'' Chapman
'' Colonel
'' Councilman
'' Geduld
'' Giovanni
'' Kathy
'' Lasker
'' Leonid
'' Martha
'' Mexicana
'' Sergiusz
'' TW
'' Viewpoint
'' analogy
'' attache
'' attests
'' basing
'' burbles
'' cartoons
'' chuckles
'' commented
'' confessed
'' cries
'' dreaming
'' electronically
'' gambit
'' grouses
'' growls
'' gushes
'' hissed
'' instigated
'' jocks
'' kicks
'' lamented
'' literally
'' marveled
'' mutters
'' penned
'' portrays
'' probing
'' rearranges
'' remark
'' replicating
'' republic
'' snorts
'' soundtrack
'' starring
'' state-level
'' surmounting
'' third-period
'' tidbits
'' two-inch
'' yearbooks
'' yelled
'30s have
'40s .
'40s and
'40s was
'50s ,
'60s and
'71 ,
'90s ,
'90s kind
'90s will
'Cause his
'S BUSY
'S CRIMINAL
'S MISUSE
'S NEWS
'S PARENT
'S RAVAGES
'T- is
'll formulate
'm rooting
'm shouting
'm stalking
'n' Roll
're Hired
're Making
're cowards
're filming
're glowing
're indifferent
're leaning
're mentioning
're not-so-subtly
're piggybacking
're scarcely
're teaching
're tired
's 1,400
's 1,458,000
's 1,774,326
's 1.8400
's 100-stock
's 107,100
's 11-member
's 136-page
's 14-year-old
's 143,534
's 150-member
's 150th
's 15th-century
's 17,500
's 17-member
's 190.58
's 2,048
's 2,331,100
's 2,750
's 237-seat
's 24.7
's 24th-largest
's 25,000-member
's 26,000
's 30-acre
's 38,000
's 42-branch
's 42-year
's 44-cent-a-barrel
's 470th
's 500-Stock
's 500-store
's 526
's 54-year-old
's 54.5
's 54.75
's 597
's 66.8
's 72-yearold
's 83
's 88-point
's 9000
's A-6
's ALQ-178
's AP600
's Accumulation
's Advent
's Aeroquip
's Aerospatiale
's Alcatel
's Allied-Lyons
's Andre
's Atlas
's Avions
's Bancshares
's Bard\/EMS
's Battalion-2000
's Been
's Bhutto
's Bikini
's Biographical
's Bluff
's Braidwood
's Brave
's Bridgeport
's Budweiser
's C&P
's Camry
's Cathedral
's Celebrity
's Chavanne-Ketin
's Choice
's Clairton
's Colonia
's Comedy
's Comtes
's Conservatory
's Croma
's Cube
's Cyclone
's Damage
's Dana-Farber
's Deb
's Del
's Deputies
's Disneyland
's Dowty
's Elm
's Escudome
's Excel
's Fairfax
's Fiberall
's Floyd
's G-2
's Ghostbusters
's Grange
's Guerrillas
's Guide
's Gustavus
's Gutenberghus
's Hang
's I.W.
's Imprimis
's Ismaili
's Jacobs
's Kensetsu
's Kyodo
's Lanyi
's Lean
's Lever
's Liberation
's Logan
's Love
's MBA
's Marriott
's Masillon
's Maybelline
's McCann-Erickson
's Memory
's Metatrace
's Monogram
's Moslems
's Motorfair
's Mutchin
's Name
's Newsweek
's Nomenklatura
's Original
's Ortegas
's Places
's Play
's Pontiac
's Potala
's Pre-College
's Prof
's R.W.
's Rand
's Reach
's Reichmann
's Rent
's Riley
's Rover
's S&Ls
's SEAQ
's Saga
's Saran
's Scanner
's Sheremetyevo
's Sonata
's Sorbus
's Spartan
's Stefan
's SunCor
's Tale
's Tender
's Thema
's Towing
's Trizec
's Tulsa
's Turks
's Turn
's U.S.-backed
's Universal-Rundle
's Unprovable
's VAX
's Vax
's Vega
's Ventura
's Villa
's W.T.
's Wachovia
's Wenceslas
's Wichita
's Zama
's accusations
's across-the-board-cuts
's adaptation
's affections
's annnouncement
's archrival
's armed
's army
's attackers
's audacity
's audition
's auto-safety
's backside
's battlements
's battles
's best-performing
's best-pitcher
's blooper
's blues
's book-entry
's boredom
's bourgeois-bashing
's brat
's capacity-expansion
's capital-punishment
's cash-rich
's cast-iron
's casual
's cavernous
's chambers
's champs
's chancellor
's characteristic
's co-editor
's co-hero
's compilation
's concerted
's confectionery
's constitution
's contempt
's corporate-securities
's cost-of-living
's courage
's courtship
's courtyard
's creator
's credit-easing
's crushing
's currency-exchange
's damn
's damn-the-torpedoes
's data-processing
's declaration
's definitions
's delightful
's denial
's denigration
's deputies
's description
's desk-top
's destructive
's detective
's devastation
's disapproval
's distress
's docket
's drawbacks
's drumbeat
's easy-to-film
's editorial-page
's eduction
's encouragingly
's entrance
's entrenched
's environmental-impact
's epicenter
's ever-changing
's exploratory
's fanciest
's fashionable
's fax
's fee-forfeiture
's feudal
's first-ever
's first-mortgage
's five-month-old
's fiveyear
's flashy
's fling
's foldability
's fortune
's fourthquarter
's fragrance
's frenetic
's fully-diluted
's geologically
's gift
's gilded
's gimmick-ridden
's glorious
's government-relations
's governmental-affairs
's grace
's graduate-student
's great-grandfather
's greener
's hair-growing
's hairdresser
's hallmark
's ham-handed
's handout
's harbor
's harrowing
's health-oriented
's heels
's highest-yielding
's hugely
's hypermarket
's i860
's ignoble
's impatience
's implementation
's inaugural
's indulgence
's infant
's infant-mortality
's inseparable
's investment-banking
's jumpiness
's ketchup
's king
's kingpin
's lament
's landlord
's last-place
's late-afternoon
's legions
's liaison
's logic
's long-banned
's long-bubbling
's long-held
's loudest
's lurching
's lush
's madness
's major-party
's maneuverings
's marathon
's masterminding
's megabillion
's megadrop
's mid-range
's middling
's midtown
's mioxidil
's misadventures
's monster
's moonlighting
's morale
's moribund
's most-contentious
's murdering
's mysteriously
's narcotics
's nemesis
's nest
's neutralization
's newest
's nightclub
's nightmare
's nine-member
's nine-year
's non-Swedish
's non-communists
's non-volatile
's noncontract
's nonproductive
's off-season
's offense
's often-disparaged
's oil-production
's okay
's old-time
's once-moribund
's once-stately
's once-vast
's onetime
's optical-storage
's ouster
's outer
's overlay
's overwrought
's paid-up
's pal
's pasture
's patent-infringement
's persistence
's picocassette
's pledge
's poisoned
's poor-quality
's power-generation
's press-forge
's price\/earnings
's productive
's property-claim
's prose
's pubs
's punchy
's quake-torn
's queen
's rail-car
's ransom
's re-creations
's reactionary
's regret
's reigning
's reinstatement
's relevancy
's remark
's renters
's republic
's reputations
's research-and-production
's resiliency
's respectability
's retail-volume
's retrenchment
's revealing
's rocket-propulsion
's rocketed
's rotating
's runaway
's sacrifices
's school-improvement
's scrape
's self-policing
's sensuality
's sequestration
's shortcomings
's simple-minded
's six-cent
's sizzling
's sleep
's slyly
's smaller-than-average
's soot-stained
's southwest
's spell
's spirited
's splintered
's spookiest
's spurt
's spyglass
's state-sector
's statism
's steadfast
's sticky
's stingy
's stock-exchange
's stutter
's subcontractors
's subjective
's subminimum
's suggestion
's sway
's swearing-in
's swollen
's synergy
's talent
's tallest
's televisions
's tempo
's tempting
's thematic
's third-party
's toasted
's trowel
's truck-building
's truck-rental
's unbelievable
's undelivered
's under-secretary
's underworld
's unending
's unitholders
's unorthodox
's unsteady
's vagabond
's vaunted
's victories
's vigor
's vitality
's wastrel
's water-cooled
's waterworks
's wavering
's we're-all-in-this-together
's well-intentioned
's well-publicized
's winningest
's wit
's wives
's wonderland
's working-capital
's workings
's year-long
's zoning
'til you
( 1958
( 22:1
( 24.8
( 412
( 49.8
( 800-462-9029
( ALII
( ASCAP
( Accessories
( Author
( Balloon
( Becca
( Brandon
( CNCA
( Cash
( Chateau
( Contemporary
( Dom
( Dong-A
( Doubleday
( Fewer
( Fredric
( HK
( Impressionist
( Intercepting
( Investigators
( J.V
( Jacksonville
( Jill
( KHAD\/WAD
( Kodansha
( Lafite-Rothschild
( Lavery
( Lindsay
( M.E.
( MPD
( Nicole
( Notable
( Ottawa
( PACs
( PacifiCare
( Pantheon
( Puts
( Randi
( Rexall
( Rita
( Schweiz
( Soho
( Topix
( YES
( Zamislov
( a.k.a
( abstinence
( b
( c.i.f
( cont'd.
( deoxyribonucleic
( e
( f.o.b
( grilled
( hey
( i.e.
( k
( op-ed
) .9.82
) Develop
) Encourage
) Foreclosed
) Liquid
) Lord
, 1,012
, 1,013
, 1,108
, 1,977
, 16.9
, 17,000
, 18.8
, 1933
, 195
, 1971
, 1983-85
, 1:30-6
, 20-city
, 2014
, 2016
, 206-199
, 21.1
, 221
, 230-person
, 231
, 245
, 25-year-old
, 25.7
, 32-bit
, 320
, 321
, 326
, 399
, 444
, 48-year-old
, 493
, 5,745,188
, 51-year-old
, 53.1
, 560,839
, 57.4
, 572
, 67-year-old
, 74%-owned
, 8-11
, 8-9
, 847
, 9-10
, 9-10:30
, 941-105
, 95,400
, 975
, 98.6%-owned
, AON
, Abbett
, Abel
, Acclaim
, Aermacchi
, Aeroflot
, Aim
, Ala.
, Alcan
, Allegro
, Allendale
, Aloha
, Aluminum
, Alvin
, Amcore
, Amen
, Anac
, Andrews
, Andrzej
, Anita
, Arcata
, Atco
, Aurora
, Austria
, Autodesk
, Aztec
, B.C.-based
, B.J.
, BDDP
, BP
, Baches
, Balzac
, BanPonce
, Barclays
, Barneys
, Basf
, Basil
, Baton
, Bayerische
, Beaverton
, Belin
, Bellevue
, Belo
, Bermuda-based
, Binghamton
, Birtcher
, Biscayne
, Boehringer
, Boulder
, Boulet
, Bouygues
, Bowater
, Brauerei
, Brent
, Breuners
, Bridgeville
, BroadBeach
